pubchem_cid	concept_id	concept_name	total_labels	type	n_labels	percent_labels	occurs_min	occurs_max	occurs_mean	occurs_mode	occurs_sd	occurs_iqr
5359476	C0687702	remission	14	indication	14	1	1	1	1	1	0	0
5291	C1261473	sarcoma	27	indication	1	0.037037037037037	1	1	1	1		0
53232	C0154251	disorder of lipid metabolism	48	indication	8	0.166666666666667	1	1	1	1	0	0
4510	C0340288	Stable Angina	40	indication	6	0.15	2	2	2	2	0	0
3724	C0007785	cerebral infarction	5	indication	2	0.4	1	1	1	1	0	0
2720	C0020621	hypokalemia	8	indication	1	0.125	1	1	1	1		0
3151	C0003125	anorexia nervosa	9	indication	1	0.111111111111111	1	1	1	1		0
5742832	C0034186	pyelonephritis	9	indication	8	0.888888888888889	1	1	1	1	0	0
441074	C0039231	tachycardia	7	indication	6	0.857142857142857	1	1	1	1	0	0
2794	C0023348	lepromatous leprosy	1	indication	1	1	1	1	1	1		0
5460135	C0007570	nontropical sprue	6	indication	5	0.833333333333333	2	2	2	2	0	0
149096	C0009768	bacterial conjunctivitis	59	indication	5	0.0847457627118644	1	1	1	1	0	0
222786	C0040147	thyroiditis	2	indication	2	1	1	1	1	1	0	0
60834	C0003469	Anxiety Disorder	21	indication	14	0.666666666666667	2	2	2	2	0	0
6741	C2062908	acute gout	39	indication	6	0.153846153846154	1	1	1	1	0	0
60749	C0030286	Pancreas	28	indication	27	0.964285714285714	1	1	1	1	0	0
5288826	C0030201	postoperative pain	97	indication	36	0.371134020618557	1	1	1	1	0	0
10340	C0728899	intoxication	1	indication	1	1	1	1	1	1		0
4178	C0151636	ventricular extrasystoles	3	indication	3	1	1	1	1	1	0	0
5215	C0178879	urinary obstruction	1	indication	1	1	1	1	1	1		0
446155	C0007273	carotid artery disease	16	indication	1	0.0625	1	1	1	1		0
6918438	C0744130	diabetic foot infections	1	indication	1	1	1	1	1	1		0
24066	C0242656	progression	4	indication	4	1	2	2	2	2	0	0
12560	C0023860	Listeriosis	72	indication	40	0.555555555555556	1	1	1	1	0	0
29327	C0235974	pancreatic carcinoma	3	indication	3	1	1	1	1	1	0	0
681	C0012797	diuresis	7	indication	1	0.142857142857143	1	1	1	1		0
5281021	C0018190	Granuloma inguinale	34	indication	22	0.647058823529412	1	1	1	1	0	0
77992	C0236018	aura	4	indication	4	1	1	1	1	1	0	0
53232	C0020445	familial hypercholesterolemia	48	indication	32	0.666666666666667	1	1	1	1	0	0
446156	C0020557	hypertriglyceridemia	3	indication	3	1	1	1	1	1	0	0
60961	C0232197	fibrillation	14	indication	14	1	1	1	1	1	0	0
3161	C0849916	generalized erythema	34	indication	1	0.0294117647058824	1	1	1	1		0
84029	C0013295	duodenal ulcer	40	indication	32	0.8	1	2	1.9375	2	0.245934688418982	0
2145	C0206667	adrenal adenoma	2	indication	2	1	1	1	1	1	0	0
63009	C0028643	numbness	94	indication	22	0.234042553191489	1	1	1	1	0	0
74989	C0015914	fertility	2	indication	1	0.5	1	1	1	1		0
3494	C0549427	muscarinic effects	16	indication	6	0.375	1	1	1	1	0	0
37542	C0559546	ADVERSE REACTIONS	37	indication	11	0.297297297297297	1	1	1	1	0	0
12560	C0029076	ophthalmia neonatorum	72	indication	6	0.0833333333333333	1	1	1	1	0	0
3647	C0156221	acute glomerulonephritis	1	indication	1	1	1	1	1	1		0
2337	C0234215	discomfort	7	indication	3	0.428571428571429	1	1	1	1	0	0
5462516	C0021400	flu	1	indication	1	1	1	1	1	1		0
71616	C0027651	tumor	30	indication	14	0.466666666666667	1	1	1	1	0	0
5484727	C0018802	congestive heart failure	9	indication	3	0.333333333333333	1	1	1	1	0	0
6869	C0031046	pericarditis	7	indication	7	1	1	1	1	1	0	0
41774	C0020456	hyperglycemia	6	indication	3	0.5	1	1	1	1	0	0
3676	C0344307	analgesia	81	indication	1	0.0123456790123457	1	1	1	1		0
29029	C0014009	empyema	85	indication	39	0.458823529411765	1	1	1	1	0	0
447043	C0021051	immunodeficiency	70	indication	45	0.642857142857143	1	1	1	1	0	0
4112	C0023449	acute lymphoblastic leukemia	3	indication	2	0.666666666666667	1	1	1	1	0	0
73491	C0149523	acute cystitis	3	indication	3	1	1	1	1	1	0	0
3324	C0234233	tenderness	23	indication	12	0.521739130434783	1	1	1	1	0	0
2995	C0011574	involutional depression	15	indication	4	0.266666666666667	1	1	1	1	0	0
937	C0020676	hypothyroidism	14	indication	11	0.785714285714286	1	1	1	1	0	0
2541	C1277187	left ventricular systolic dysfunction	17	indication	6	0.352941176470588	1	1	1	1	0	0
16132265	C0003864	arthritis	1	indication	1	1	1	1	1	1		0
5281011	C0033046	pms	38	indication	2	0.0526315789473684	1	1	1	1	0	0
5281104	C0341697	renal impairment	7	indication	1	0.142857142857143	1	1	1	1		0
55891	C0033046	pms	12	indication	2	0.166666666666667	1	1	1	1	0	0
441129	C0242172	pelvic inflammatory disease	10	indication	2	0.2	1	1	1	1	0	0
5754	C0869523	carditis	67	indication	10	0.149253731343284	1	1	1	1	0	0
2881	C0022573	keratoconjunctivitis	14	indication	3	0.214285714285714	1	1	1	1	0	0
43815	C0424166	Social Anxiety	95	indication	73	0.768421052631579	2	3	2.52054794520548	3	0.503034929234981	1
447043	C0000833	abscess	70	indication	17	0.242857142857143	1	1	1	1	0	0
2140	C0206660	germinomas	15	indication	5	0.333333333333333	1	1	1	1	0	0
1130	C0085584	encephalopathy	1	indication	1	1	1	1	1	1		0
5479529	C0021311	infection	34	indication	34	1	1	3	2.23529411764706	2	0.69886590075427	1
3365	C0026946	fungal infection	48	indication	1	0.0208333333333333	2	2	2	2		0
5280723	C0242350	impotence	6	indication	4	0.666666666666667	1	1	1	1	0	0
3746	C2607914	allergic rhinitis	17	indication	2	0.117647058823529	1	1	1	1	0	0
5281099	C0022568	keratitis	1	indication	1	1	1	1	1	1		0
71616	C1398341	sinus infection	30	indication	13	0.433333333333333	1	1	1	1	0	0
5904	C0152063	Haverhill fever	8	indication	2	0.25	1	1	1	1	0	0
4436	C0015967	fever	4	indication	1	0.25	1	1	1	1		0
174174	C0423153	lacrimation	19	indication	4	0.210526315789474	1	1	1	1	0	0
5214	C0243026	sepsis	2	indication	1	0.5	1	1	1	1		0
31703	C1704327	bone sarcomas	15	indication	8	0.533333333333333	1	1	1	1	0	0
5878	C0019825	hoarseness	10	indication	2	0.2	1	1	1	1	0	0
5312125	C1704272	benign prostatic hyperplasia	2	indication	2	1	1	1	1	1	0	0
444795	C0026986	myelodysplastic syndrome	36	indication	1	0.0277777777777778	1	1	1	1		0
31307	C0677850	adjunctive treatment	62	indication	4	0.0645161290322581	1	1	1	1	0	0
5360515	C0001973	alcohol dependence	7	indication	7	1	1	2	1.28571428571429	1	0.487950036474267	0.5
5757	C0919574	prolonged immobilization	80	indication	1	0.0125	1	1	1	1		0
31703	C0023467	AML	15	indication	9	0.6	1	1	1	1	0	0
4946	C0030252	palpitations	46	indication	3	0.0652173913043478	1	1	1	1	0	0
5819	C0687133	Interactions	113	indication	1	0.00884955752212389	5	5	5	5		0
6869	C0025289	meningitis	7	indication	7	1	1	1	1	1	0	0
3793	C0005716	blastomycosis	4	indication	3	0.75	1	2	1.66666666666667	2	0.577350269189626	0.5
43815	C1096649	antidepressant treatment	95	indication	1	0.0105263157894737	1	1	1	1		0
807	C0020550	hyperthyroidism	7	indication	1	0.142857142857143	1	1	1	1		0
5479537	C0280100	solid tumors	13	indication	3	0.230769230769231	1	1	1	1	0	0
3355	C0016385	flutter	6	indication	6	1	1	1	1	1	0	0
3494	C0041582	ulcer	16	indication	15	0.9375	1	2	1.46666666666667	1	0.516397779494322	1
60726	C0030193	pain	1	indication	1	1	1	1	1	1		0
24836902	C0017154	gastric atrophy	3	indication	1	0.333333333333333	1	1	1	1		0
222786	C0020507	hyperplasia	2	indication	2	1	1	1	1	1	0	0
5743	C0281963	red cell aplasia	29	indication	5	0.172413793103448	1	1	1	1	0	0
47964	C0035243	respiratory tract infection	15	indication	1	0.0666666666666667	1	1	1	1		0
1176	C1704436	peripheral arterial disease	42	indication	1	0.0238095238095238	1	1	1	1		0
4768	C0039231	tachycardia	1	indication	1	1	1	1	1	1		0
24836902	C0014130	Endocrine Disorders	3	indication	1	0.333333333333333	1	1	1	1		0
2140	C0151872	prolonged prothrombin time	15	indication	1	0.0666666666666667	1	1	1	1		0
5785	C0010200	cough	2	indication	2	1	1	1	1	1	0	0
24836902	C0012561	fish tapeworm	3	indication	1	0.333333333333333	1	1	1	1		0
9782	C0001627	Congenital adrenal hyperplasia	35	indication	3	0.0857142857142857	1	1	1	1	0	0
2907	C0079748	Lymphoblastic lymphoma	9	indication	8	0.888888888888889	1	1	1	1	0	0
5486971	C0036572	seizures	21	indication	16	0.761904761904762	1	1	1	1	0	0
9782	C0012797	diuresis	35	indication	3	0.0857142857142857	1	1	1	1	0	0
4112	C0242379	lung cancer	3	indication	3	1	1	1	1	1	0	0
65027	C0559546	ADVERSE REACTIONS	5	indication	1	0.2	1	1	1	1		0
5754	C0006444	bursitis	67	indication	8	0.119402985074627	1	1	1	1	0	0
4033	C1384494	metastatic carcinoma	5	indication	3	0.6	1	1	1	1	0	0
16230	C0020621	hypokalemia	6	indication	6	1	1	1	1	1	0	0
772	C0002965	unstable angina	16	indication	13	0.8125	1	2	1.46153846153846	1	0.518874521662771	1
55891	C0020545	renovascular hypertension	12	indication	2	0.166666666666667	1	1	1	1	0	0
5757	C0011854	type 1 diabetes	80	indication	1	0.0125	1	1	1	1		0
1548952	C0023267	fibroids	4	indication	4	1	2	2	2	2	0	0
219078	C0036572	seizures	2	indication	2	1	2	2	2	2	0	0
5280754	C0017658	glomerulonephritis	25	indication	10	0.4	1	1	1	1	0	0
2477	C0392703	shakiness	28	indication	21	0.75	1	1	1	1	0	0
5656	C0270549	Generalized Anxiety Disorder	97	indication	38	0.391752577319588	2	2	2	2	0	0
60846	C0242973	ventricular dysfunction	8	indication	6	0.75	1	1	1	1	0	0
7028	C0009443	common cold	2	indication	2	1	1	1	1	1	0	0
11333	C0085584	encephalopathy	11	indication	4	0.363636363636364	1	1	1	1	0	0
12620	C0005758	blisters	1	indication	1	1	1	1	1	1		0
5281011	C0024198	Borrelia	38	indication	18	0.473684210526316	1	1	1	1	0	0
38904	C0035412	rhabdomyosarcoma	5	indication	1	0.2	1	1	1	1		0
23724511	C0023449	acute lymphoblastic leukemia	1	indication	1	1	2	2	2	2		0
12560	C0038395	streptococcal infections	72	indication	4	0.0555555555555556	1	1	1	1	0	0
3488	C0022638	ketosis	26	indication	2	0.0769230769230769	1	1	1	1	0	0
4170	C0027726	nephrotic syndrome	4	indication	3	0.75	1	1	1	1	0	0
84029	C0027438	nasopharynx	40	indication	16	0.4	1	1	1	1	0	0
3793	C0019655	histoplasmosis	4	indication	3	0.75	2	2	2	2	0	0
62816	C0020443	hypercholesterolemia	9	indication	9	1	1	2	1.33333333333333	1	0.5	1
5959	C0041466	Typhoid	4	indication	2	0.5	1	2	1.5	2	0.707106781186548	0.5
16129616	C0029456	osteoporosis	9	indication	7	0.777777777777778	1	2	1.85714285714286	2	0.377964473009227	0
5284537	C0600139	carcinoma of the prostate	4	indication	3	0.75	1	1	1	1	0	0
2471	C0027726	nephrotic syndrome	5	indication	5	1	1	1	1	1	0	0
3958	C0003469	Anxiety Disorder	41	indication	29	0.707317073170732	1	1	1	1	0	0
165579	C0002438	amebiasis	3	indication	3	1	1	1	1	1	0	0
3386	C0853193	Bipolar I Disorder	87	indication	23	0.264367816091954	1	2	1.04347826086957	1	0.208514414057075	0
5755	C0237284	unresponsive	30	indication	12	0.4	1	1	1	1	0	0
9782	C0851444	allergic conditions	35	indication	3	0.0857142857142857	1	1	1	1	0	0
1054	C0002871	anemia	1	indication	1	1	1	1	1	1		0
1548886	C0029408	osteoarthritis	12	indication	9	0.75	1	1	1	1	0	0
72466	C0677483	Testicular Carcinoma	2	indication	2	1	1	1	1	1	0	0
5755	C0032290	aspiration pneumonia	30	indication	1	0.0333333333333333	1	1	1	1		0
2182	C0040053	thrombosis	14	indication	13	0.928571428571429	1	1	1	1	0	0
5743	C0678202	Regional enteritis	29	indication	20	0.689655172413793	1	1	1	1	0	0
12555	C0030193	pain	1	indication	1	1	1	1	1	1		0
3410	C0006277	bronchitis	6	indication	4	0.666666666666667	1	1	1	1	0	0
5280965	C1565489	renal insufficiency	8	indication	3	0.375	1	1	1	1	0	0
5920	C0238298	myxedema coma	10	indication	2	0.2	1	1	1	1	0	0
74989	C0001792	geriatric	2	indication	1	0.5	2	2	2	2		0
3779	C0036974	shock	3	indication	2	0.666666666666667	1	1	1	1	0	0
2801	C0231303	distress	8	indication	8	1	1	1	1	1	0	0
63009	C0235198	impaired concentration	94	indication	54	0.574468085106383	1	1	1	1	0	0
222786	C0553662	juvenile rheumatoid arthritis	2	indication	2	1	1	1	1	1	0	0
14969	C0032285	pneumonia	23	indication	6	0.260869565217391	1	1	1	1	0	0
5353853	C0040252	tinea corporis	6	indication	6	1	1	1	1	1	0	0
54454	C0020480	familial hypertriglyceridemia	84	indication	11	0.130952380952381	1	1	1	1	0	0
5329102	C0238198	gastrointestinal stromal tumors	6	indication	6	1	1	4	2.16666666666667	2	0.983192080250175	0
3161	C0018081	gonorrhea	34	indication	28	0.823529411764706	1	1	1	1	0	0
4173	C0007120	bac	79	indication	1	0.0126582278481013	1	1	1	1		0
4943	C0600097	sedation	14	indication	14	1	2	2	2	2	0	0
3559	C0033975	psychosis	31	indication	12	0.387096774193548	1	1	1	1	0	0
2140	C0018944	hematoma	15	indication	6	0.4	1	2	1.5	1	0.547722557505166	1
888	C0151723	hypomagnesemia	11	indication	6	0.545454545454545	1	2	1.33333333333333	1	0.516397779494322	0.75
156391	C0009443	common cold	70	indication	3	0.0428571428571429	1	1	1	1	0	0
206	C0020538	hypertension	38	indication	1	0.0263157894736842	1	1	1	1		0
3672	C0033893	tension headache	104	indication	5	0.0480769230769231	1	1	1	1	0	0
4583	C0008677	chronic bronchitis	34	indication	14	0.411764705882353	1	1	1	1	0	0
5281006	C0032285	pneumonia	32	indication	28	0.875	1	1	1	1	0	0
5280972	C0039128	syphilis	1	indication	1	1	1	1	1	1		0
4946	C0151636	ventricular extrasystoles	46	indication	8	0.173913043478261	1	1	1	1	0	0
667490	C0027651	tumor	8	indication	8	1	1	2	1.375	1	0.517549169506766	1
4170	C0085580	essential hypertension	4	indication	1	0.25	1	1	1	1		0
10531	C0270860	basilar migraine	4	indication	2	0.5	1	1	1	1	0	0
3826	C0151827	eye pain	39	indication	8	0.205128205128205	1	1	1	1	0	0
9782	C0033687	proteinuria	35	indication	3	0.0857142857142857	1	1	1	1	0	0
3386	C0002957	anger	87	indication	11	0.126436781609195	1	1	1	1	0	0
6741	C0035455	rhinitis	39	indication	32	0.82051282051282	1	1	1	1	0	0
5656	C0349217	depressive episode	97	indication	72	0.742268041237113	1	1	1	1	0	0
84029	C0155804	Acute maxillary sinusitis	40	indication	38	0.95	1	1	1	1	0	0
54840	C0041671	Attention Deficit	21	indication	5	0.238095238095238	2	2	2	2	0	0
5754	C0553662	juvenile rheumatoid arthritis	67	indication	10	0.149253731343284	1	1	1	1	0	0
150311	C1704436	peripheral arterial disease	22	indication	17	0.772727272727273	1	1	1	1	0	0
104758	C1527249	colorectal cancer	1	indication	1	1	1	1	1	1		0
6604100	C0020440	hypercapnia	7	indication	2	0.285714285714286	1	1	1	1	0	0
5819	C0040149	subacute thyroiditis	113	indication	108	0.955752212389381	1	1	1	1	0	0
5825	C0041671	Attention Deficit	16	indication	15	0.9375	1	2	1.8	2	0.414039335605413	0
26133	C0037274	skin disorder	3	indication	3	1	1	1	1	1	0	0
5754	C0035439	rheumatic carditis	67	indication	10	0.149253731343284	1	1	1	1	0	0
5430	C0851341	Infestations	3	indication	3	1	1	1	1	1	0	0
2907	C0023470	myeloid leukemia	9	indication	3	0.333333333333333	1	1	1	1	0	0
222786	C0038013	ankylosing spondylitis	2	indication	2	1	1	1	1	1	0	0
441140	C0040247	tinea	8	indication	8	1	2	2	2	2	0	0
446156	C0004153	atherosclerotic vascular disease	3	indication	3	1	1	1	1	1	0	0
3034010	C0043096	weight loss	8	indication	8	1	1	1	1	1	0	0
168708	C0010068	coronary heart disease	45	indication	1	0.0222222222222222	1	1	1	1		0
441140	C0033774	pruritus	8	indication	8	1	1	1	1	1	0	0
3467	C0038160	staphylococcal infections	26	indication	9	0.346153846153846	1	1	1	1	0	0
6196	C0021311	infection	5	indication	5	1	2	2	2	2	0	0
636380	C0198482	abdominal surgery	9	indication	2	0.222222222222222	1	1	1	1	0	0
25077648	C0151994	uterine enlargement	4	indication	2	0.5	1	1	1	1	0	0
4205	C0024517	major depressive episode	59	indication	33	0.559322033898305	1	1	1	1	0	0
5865	C0008513	chorioretinitis	43	indication	43	1	1	1	1	1	0	0
27661	C0852949	artery disease	4	indication	4	1	1	1	1	1	0	0
2907	C0678222	breast carcinoma	9	indication	1	0.111111111111111	1	1	1	1		0
3345	C0029095	opioid abuse	64	indication	19	0.296875	1	1	1	1	0	0
443943	C0037274	skin disorder	2	indication	2	1	1	1	1	1	0	0
4673	C1287298	urine output	30	indication	29	0.966666666666667	1	1	1	1	0	0
612	C0423773	scaly skin	12	indication	5	0.416666666666667	1	1	1	1	0	0
6604100	C0231441	adhere	7	indication	3	0.428571428571429	1	1	1	1	0	0
3161	C0003175	anthrax	34	indication	30	0.882352941176471	2	2	2	2	0	0
4748	C0036341	schizophrenia	6	indication	6	1	1	1	1	1	0	0
150610	C0155862	pneumonia due to Streptococcus	12	indication	11	0.916666666666667	1	1	1	1	0	0
60699	C0035335	Retinoblastoma	13	indication	1	0.0769230769230769	1	1	1	1		0
1549007	C0040250	Tinea capitis	22	indication	1	0.0454545454545455	1	1	1	1		0
3759	C0011581	depressive disorder	3	indication	3	1	1	1	1	1	0	0
3957	C0042109	urticaria	5	indication	4	0.8	1	1	1	1	0	0
2520	C0020538	hypertension	42	indication	36	0.857142857142857	1	1	1	1	0	0
3639	C0023890	cirrhosis	67	indication	40	0.597014925373134	2	2	2	2	0	0
31307	C0015458	HFA	62	indication	1	0.0161290322580645	1	1	1	1		0
6602291	C0031154	peritonitis	4	indication	1	0.25	1	1	1	1		0
151068	C0025289	meningitis	2	indication	2	1	1	1	1	1	0	0
9782	C0024141	systemic lupus erythematosus	35	indication	3	0.0857142857142857	1	1	1	1	0	0
9782	C0029408	osteoarthritis	35	indication	2	0.0571428571428571	1	1	1	1	0	0
27661	C0340288	Stable Angina	4	indication	2	0.5	2	2	2	2	0	0
206	C0085580	essential hypertension	38	indication	1	0.0263157894736842	1	1	1	1		0
54454	C0007787	transient ischemic attack	84	indication	4	0.0476190476190476	1	1	1	1	0	0
5280972	C0032302	Pneumonia due to Mycoplasma pneumoniae	1	indication	1	1	1	1	1	1		0
9782	C0018621	hay fever	35	indication	3	0.0857142857142857	1	1	1	1	0	0
126941	C0205699	carcinomatosis	11	indication	1	0.0909090909090909	1	1	1	1		0
6010	C0034011	puberty	3	indication	3	1	1	1	1	1	0	0
16362	C0085631	agitation	5	indication	4	0.8	1	1	1	1	0	0
5743	C0041582	ulcer	29	indication	20	0.689655172413793	1	2	1.75	2	0.444261658319319	0.25
62816	C0085096	peripheral vascular disorder	9	indication	6	0.666666666666667	1	1	1	1	0	0
6335986	C0040425	tonsillitis	7	indication	7	1	1	1	1	1	0	0
36811	C1961112	cardiac decompensation	9	indication	9	1	1	1	1	1	0	0
193962	C0019693	HIV infection	3	indication	3	1	1	1	1	1	0	0
383413	C0027627	metastases	20	indication	19	0.95	1	1	1	1	0	0
3672	C0151970	esophageal ulcer	104	indication	2	0.0192307692307692	1	1	1	1	0	0
3698	C0018802	congestive heart failure	1	indication	1	1	1	1	1	1		0
3957	C0035455	rhinitis	5	indication	4	0.8	1	1	1	1	0	0
2284	C0035334	cord	30	indication	27	0.9	1	2	1.03703703703704	1	0.192450089729875	0
5311101	C0848309	perennial rhinitis	35	indication	1	0.0285714285714286	1	1	1	1		0
5755	C0021368	inflammation	30	indication	15	0.5	1	1	1	1	0	0
3121	C0041657	loss of consciousness	106	indication	91	0.858490566037736	1	1	1	1	0	0
4205	C0424091	loss of interest	59	indication	34	0.576271186440678	1	1	1	1	0	0
60834	C0442874	neuropathy	21	indication	20	0.952380952380952	1	2	1.1	1	0.307793505625546	0
4101	C0021311	infection	8	indication	7	0.875	1	2	1.85714285714286	2	0.377964473009227	0
5311221	C0234708	increased intraocular pressure	13	indication	12	0.923076923076923	1	1	1	1	0	0
3825	C0184567	acute pain	4	indication	4	1	1	1	1	1	0	0
4173	C0269035	ovarian abscess	79	indication	30	0.379746835443038	1	1	1	1	0	0
5484727	C0020538	hypertension	9	indication	9	1	1	2	1.88888888888889	2	0.333333333333333	0
60749	C0024299	lymphoma	28	indication	1	0.0357142857142857	1	1	1	1		0
2973	C0018995	hemochromatosis	5	indication	3	0.6	1	1	1	1	0	0
5481173	C0021311	infection	16	indication	16	1	1	3	2.4375	3	0.813941029804985	1
2710	C0026603	motion sickness	1	indication	1	1	1	1	1	1		0
5281011	C0015967	fever	38	indication	18	0.473684210526316	2	2	2	2	0	0
271	C0011608	dermatitis herpetiformis	18	indication	3	0.166666666666667	1	1	1	1	0	0
2088	C0029458	postmenopausal osteoporosis	53	indication	45	0.849056603773585	1	2	1.88888888888889	2	0.317820863081864	0
65492	C0000768	congenital anomalies	5	indication	3	0.6	2	2	2	2	0	0
29029	C0019340	herpes	85	indication	9	0.105882352941176	1	1	1	1	0	0
5819	C0332907	congenital absence	113	indication	89	0.787610619469027	1	1	1	1	0	0
43815	C0559546	ADVERSE REACTIONS	95	indication	1	0.0105263157894737	1	1	1	1		0
54840	C0004936	Psychiatric Disorders	21	indication	21	1	2	2	2	2	0	0
68844	C0234708	increased intraocular pressure	3	indication	3	1	1	1	1	1	0	0
5755	C0039520	tenosynovitis	30	indication	17	0.566666666666667	1	1	1	1	0	0
3354	C0021167	incontinence	4	indication	4	1	1	1	1	1	0	0
3182	C0006266	bronchospasm	1	indication	1	1	1	1	1	1		0
25077648	C0039590	testicular tumors	4	indication	2	0.5	1	1	1	1	0	0
5493444	C1565489	renal insufficiency	5	indication	1	0.2	2	2	2	2		0
5460135	C0687133	Interactions	6	indication	5	0.833333333333333	1	1	1	1	0	0
5959	C0010674	cystic fibrosis	4	indication	1	0.25	1	1	1	1		0
5362118	C0242698	left ventricular dysfunction	94	indication	34	0.361702127659574	1	1	1	1	0	0
5755	C0264383	organizing pneumonia	30	indication	13	0.433333333333333	1	1	1	1	0	0
5754	C0281963	red cell aplasia	67	indication	2	0.0298507462686567	1	1	1	1	0	0
3961	C0242656	progression	41	indication	25	0.609756097560976	1	1	1	1	0	0
4173	C0269050	endomyometritis	79	indication	33	0.417721518987342	1	1	1	1	0	0
5755	C0004030	aspergillosis	30	indication	13	0.433333333333333	1	1	1	1	0	0
124087	C0264273	nasal discharge	14	indication	2	0.142857142857143	1	1	1	1	0	0
3639	C0546817	hypervolemia	67	indication	49	0.73134328358209	1	1	1	1	0	0
5281021	C0009450	infectious	34	indication	22	0.647058823529412	1	1	1	1	0	0
5743	C0022658	nephropathy	29	indication	5	0.172413793103448	1	1	1	1	0	0
5403	C0004096	asthma	9	indication	9	1	1	1	1	1	0	0
28486	C0525045	mood disorders	29	indication	1	0.0344827586206897	1	1	1	1		0
5462516	C0032285	pneumonia	1	indication	1	1	2	2	2	2		0
31307	C0002871	anemia	62	indication	6	0.0967741935483871	1	1	1	1	0	0
42890	C0023448	lymphocytic leukemia	6	indication	2	0.333333333333333	1	1	1	1	0	0
4748	C0027498	nausea and vomiting	6	indication	6	1	1	1	1	1	0	0
60774	C0150045	urge urinary incontinence	7	indication	7	1	1	1	1	1	0	0
702	C0150055	chronic pain	3	indication	2	0.666666666666667	1	1	1	1	0	0
4197	C1609524	acute decompensated heart failure	15	indication	12	0.8	1	1	1	1	0	0
43672	C0851989	Bone and Joint Infections	6	indication	6	1	1	1	1	1	0	0
2720	C0036117	Salmonella	8	indication	1	0.125	1	1	1	1		0
2913	C0343065	Dermographism	12	indication	12	1	1	1	1	1	0	0
2082	C0010709	cyst	2	indication	2	1	3	3	3	3	0	0
54454	C0027726	nephrotic syndrome	84	indication	52	0.619047619047619	1	1	1	1	0	0
5757	C0024141	systemic lupus erythematosus	80	indication	1	0.0125	1	1	1	1		0
3009	C1701941	withdrawal of treatment	1	indication	1	1	1	1	1	1		0
3702	C0018801	heart failure	10	indication	6	0.6	1	1	1	1	0	0
82153	C0848309	perennial rhinitis	7	indication	3	0.428571428571429	1	1	1	1	0	0
441335	C0018621	hay fever	33	indication	2	0.0606060606060606	2	2	2	2	0	0
11243969	C0220982	ketoacidosis	2	indication	2	1	1	1	1	1	0	0
3339	C0242339	dyslipidemia	34	indication	26	0.764705882352941	1	2	1.19230769230769	1	0.40191847623425	0
3676	C0155626	Acute Myocardial Infarction	81	indication	14	0.172839506172839	1	1	1	1	0	0
60853	C0860814	QTc	24	indication	24	1	1	1	1	1	0	0
3440	C0022660	acute renal failure	41	indication	1	0.024390243902439	1	1	1	1		0
5281021	C0035021	Relapsing fever	34	indication	22	0.647058823529412	1	1	1	1	0	0
5743	C0700198	aspiration	29	indication	15	0.517241379310345	1	1	1	1	0	0
446156	C0007273	carotid artery disease	3	indication	3	1	1	1	1	1	0	0
3715	C0038012	spondylitis	28	indication	22	0.785714285714286	1	1	1	1	0	0
5479537	C0694549	community acquired pneumonia	13	indication	2	0.153846153846154	1	1	1	1	0	0
2803	C0004936	Psychiatric Disorders	54	indication	1	0.0185185185185185	2	2	2	2		0
5284592	C0027498	nausea and vomiting	5	indication	5	1	1	1	1	1	0	0
8784	C0005778	coagulation	35	indication	25	0.714285714285714	2	2	2	2	0	0
74989	C0687133	Interactions	2	indication	1	0.5	3	3	3	3		0
5479530	C0684256	Bacterial Septicemia	39	indication	39	1	1	1	1	1	0	0
27400	C0042376	vascular headache	2	indication	2	1	1	1	1	1	0	0
9552079	C0019080	hemorrhage	18	indication	13	0.722222222222222	1	1	1	1	0	0
6322	C0020615	hypoglycemia	2	indication	2	1	1	1	1	1	0	0
4636	C0020517	hypersensitivity	6	indication	6	1	1	1	1	1	0	0
4748	C0025362	mental retardation	6	indication	6	1	1	1	1	1	0	0
2094	C0032461	polycythemia	27	indication	3	0.111111111111111	1	1	1	1	0	0
10607	C0151785	mucous membrane	7	indication	7	1	1	1	1	1	0	0
60772	C0036916	Sexually Transmitted Diseases	25	indication	16	0.64	1	1	1	1	0	0
28486	C0338831	manic	29	indication	20	0.689655172413793	2	3	2.7	3	0.470162345981627	1
60822	C0342881	homozygous familial hypercholesterolemia	23	indication	11	0.478260869565217	1	1	1	1	0	0
441383	C0021311	infection	19	indication	1	0.0526315789473684	1	1	1	1		0
3647	C0234215	discomfort	1	indication	1	1	1	1	1	1		0
9782	C1621895	adrenal hyperplasia	35	indication	3	0.0857142857142857	1	1	1	1	0	0
5479529	C0037199	sinusitis	34	indication	19	0.558823529411765	1	2	1.52631578947368	2	0.512989176042577	1
446155	C0027726	nephrotic syndrome	16	indication	15	0.9375	1	1	1	1	0	0
93184	C0004659	bacteriuria	3	indication	3	1	1	1	1	1	0	0
60822	C0007222	cardiovascular disease	23	indication	21	0.91304347826087	1	3	2.47619047619048	3	0.813575295780767	1
5533	C0085631	agitation	21	indication	11	0.523809523809524	2	2	2	2	0	0
441383	C0042998	vulvovaginitis	19	indication	18	0.947368421052632	1	1	1	1	0	0
222786	C0019364	Herpes zoster ophthalmicus	2	indication	2	1	2	2	2	2	0	0
5754	C0011606	exfoliative dermatitis	67	indication	10	0.149253731343284	1	2	1.2	1	0.421637021355784	0
5360373	C0278996	head and neck cancer	3	indication	2	0.666666666666667	1	1	1	1	0	0
